2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:51.5146|Info|get club started | 
2024-09-01 19:16:51.5146|Info|get club ended | 
2024-09-01 19:16:53.7881|Info|get club started | 
2024-09-01 19:16:53.7881|Info|get club ended | 
2024-09-01 19:16:53.7881|Info|get club started | 
2024-09-01 19:16:53.7881|Info|get club ended | 
2024-09-01 19:17:02.4620|Info|enter score started | 
2024-09-01 19:17:02.4771|Info|enter score ended | 
2024-09-01 19:17:06.5842|Info|get matches started | 
2024-09-01 19:17:06.5842|Info|get matches ended | 
2024-09-01 19:17:06.5842|Info|get club started | 
2024-09-01 19:17:06.5842|Info|get club ended | 
2024-09-01 19:17:06.5842|Info|get club started | 
2024-09-01 19:17:06.5842|Info|get club ended | 
2024-09-01 19:17:06.5842|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:17:06.5893|Info|get club started | 
2024-09-01 19:17:06.5893|Info|get club ended | 
2024-09-01 19:18:45.2871|Info|login started | 
2024-09-01 19:18:45.4429|Error|user doesn't exists | 
2024-09-01 19:18:51.6661|Info|login started | 
2024-09-01 19:18:51.8311|Info|login sucess | 
2024-09-01 19:20:17.1781|Info|login started | 
2024-09-01 19:20:17.3439|Info|login sucess | 
2024-09-01 19:20:19.6499|Info|get matches started | 
2024-09-01 19:20:19.6570|Info|get matches ended | 
2024-09-01 19:20:19.6570|Info|get club started | 
2024-09-01 19:20:19.6570|Info|get club ended | 
2024-09-01 19:20:19.6570|Info|get club started | 
2024-09-01 19:20:19.6570|Info|get club ended | 
2024-09-01 19:20:19.6570|Info|get club started | 
2024-09-01 19:20:19.6570|Info|get club ended | 
2024-09-01 19:20:19.6570|Info|get club started | 
2024-09-01 19:20:19.6570|Info|get club ended | 
2024-09-01 19:20:19.6570|Info|get club started | 
2024-09-01 19:20:19.6570|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:20:19.6668|Info|get club started | 
2024-09-01 19:20:19.6668|Info|get club ended | 
2024-09-01 19:24:17.1385|Info|login started | 
2024-09-01 19:24:17.3233|Info|login sucess | 
2024-09-01 19:56:45.1561|Info|login started | 
2024-09-01 19:56:45.3691|Info|login sucess | 
2024-09-01 19:56:51.7983|Info|login started | 
2024-09-01 19:56:51.7983|Info|login sucess | 
2024-09-01 19:56:55.1293|Info|get matches started | 
2024-09-01 19:56:55.1293|Info|get matches ended | 
2024-09-01 19:56:55.1293|Info|get club started | 
2024-09-01 19:56:55.1293|Info|get club ended | 
2024-09-01 19:56:55.1293|Info|get club started | 
2024-09-01 19:56:55.1293|Info|get club ended | 
2024-09-01 19:56:55.1293|Info|get club started | 
2024-09-01 19:56:55.1293|Info|get club ended | 
2024-09-01 19:56:55.1293|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:56:55.1357|Info|get club started | 
2024-09-01 19:56:55.1357|Info|get club ended | 
2024-09-01 19:57:13.2688|Info|insert club started | 
2024-09-01 19:57:13.2688|Info|insert club ended | 
2024-09-02 11:10:26.4962|Info|login started | 
2024-09-02 11:10:27.6667|Info|login sucess | 
2024-09-02 11:13:54.5860|Info|login started | 
2024-09-02 11:13:55.2236|Info|login sucess | 
2024-09-02 11:14:10.8180|Info|get matches started | 
2024-09-02 11:14:10.8180|Info|get matches ended | 
2024-09-02 11:14:10.8180|Info|get club started | 
2024-09-02 11:14:10.8180|Info|get club ended | 
2024-09-02 11:14:10.8180|Info|get club started | 
2024-09-02 11:14:10.8180|Info|get club ended | 
2024-09-02 11:14:10.8229|Info|get club started | 
2024-09-02 11:14:10.8229|Info|get club ended | 
2024-09-02 11:14:10.8229|Info|get club started | 
2024-09-02 11:14:10.8229|Info|get club ended | 
2024-09-02 11:14:12.6015|Info|get club started | 
2024-09-02 11:14:12.6015|Info|get club ended | 
2024-09-02 11:14:12.6015|Info|get club started | 
2024-09-02 11:14:12.6045|Info|get club ended | 
2024-09-02 11:14:17.1379|Info|enter score started | 
2024-09-02 11:14:17.1379|Info|enter score ended | 
2024-09-02 11:14:18.5114|Info|get club started | 
2024-09-02 11:14:18.5114|Info|get club ended | 
2024-09-02 11:14:18.5114|Info|get club started | 
2024-09-02 11:14:18.5114|Info|get club ended | 
2024-09-02 11:14:22.1683|Info|enter score started | 
2024-09-02 11:14:22.1683|Info|enter score ended | 
2024-09-02 11:15:07.3651|Info|register started | 
2024-09-02 11:15:38.8704|Info|register started | 
2024-09-02 11:15:38.8704|Info|register success | 
2024-09-02 11:15:46.3535|Info|login started | 
2024-09-02 11:15:46.3546|Error|user doesn't exists | 
2024-09-02 11:16:05.9657|Info|login started | 
2024-09-02 11:16:06.4955|Info|login sucess | 
2024-09-02 11:18:17.0033|Info|login started | 
2024-09-02 11:18:17.6560|Info|login sucess | 
2024-09-02 11:18:29.6747|Info|login started | 
2024-09-02 11:18:29.6747|Info|login sucess | 
2024-09-02 11:24:06.0169|Info|login started | 
2024-09-02 11:24:06.8332|Info|login sucess | 
2024-09-02 11:24:53.2821|Info|login started | 
2024-09-02 11:24:54.1246|Info|login sucess | 
2024-09-02 11:25:29.1589|Info|get matches started | 
2024-09-02 11:25:29.1589|Info|get matches ended | 
2024-09-02 11:25:32.1647|Info|get matches started | 
2024-09-02 11:25:32.1647|Info|get matches ended | 
2024-09-02 11:25:32.1667|Info|get club started | 
2024-09-02 11:25:32.1667|Info|get club ended | 
2024-09-02 11:25:32.1667|Info|get club started | 
2024-09-02 11:25:32.1667|Info|get club ended | 
2024-09-02 11:25:32.1667|Info|get club started | 
2024-09-02 11:25:32.1667|Info|get club ended | 
2024-09-02 11:25:32.1667|Info|get club started | 
2024-09-02 11:25:32.1667|Info|get club ended | 
2024-09-02 11:26:29.7482|Info|login started | 
2024-09-02 11:26:29.9979|Error|user doesn't exists | 
2024-09-02 11:26:39.8654|Info|login started | 
2024-09-02 11:26:40.1182|Info|login sucess | 
